Block Name,Point ID,alphat,k,Normals_0,Normals_1,Normals_2,Normals_Magnitude,nut,omega,p,Points_0,Points_1,Points_2,Points_Magnitude,rho,T,U_0,U_1,U_2,U_Magnitude
Airfoil,2489,9.32825e-12,7.50187e-07,-0.0561015,0.998425,0,1,8.04933e-12,41318.6,0.985183,0.247706,-0.0763061,-1,1.03304,0.985052,1.00064,0,0,0,0
Airfoil,2490,9.42166e-12,7.57072e-07,-0.0561015,0.998425,0,1,8.12949e-12,41205.7,0.985235,0.249376,-0.0762123,0,0.260761,0.985107,1.00063,0,0,0,0
Airfoil,2491,9.42166e-12,7.57072e-07,-0.0561015,0.998425,0,1,8.12949e-12,41205.7,0.985235,0.249376,-0.0762123,-1,1.03344,0.985107,1.00063,0,0,0,0
Airfoil,2492,9.39676e-12,7.5235e-07,-0.0561035,0.998425,0,1,8.10746e-12,41092.8,0.985298,0.251045,-0.0761185,0,0.262331,0.985172,1.00062,0,0,0,0
Airfoil,2493,9.39676e-12,7.5235e-07,-0.0561035,0.998425,0,1,8.10746e-12,41092.8,0.985298,0.251045,-0.0761185,-1,1.03384,0.985172,1.00062,0,0,0,0
Airfoil,2494,9.4474e-12,7.54984e-07,-0.0561015,0.998425,0,1,8.15074e-12,40981,0.985351,0.252715,-0.0760247,0,0.263902,0.985222,1.00061,0,0,0,0
Airfoil,2495,9.4474e-12,7.54984e-07,-0.0561015,0.998425,0,1,8.15074e-12,40981,0.985351,0.252715,-0.0760247,-1,1.03424,0.985222,1.00061,0,0,0,0
Airfoil,2496,9.46706e-12,7.54686e-07,-0.0561015,0.998425,0,1,8.16731e-12,40870,0.985404,0.254384,-0.0759309,0,0.265475,0.985269,1.00061,0,0,0,0
Airfoil,2497,9.46706e-12,7.54686e-07,-0.0561015,0.998425,0,1,8.16731e-12,40870,0.985404,0.254384,-0.0759309,-1,1.03464,0.985269,1.00061,0,0,0,0
Airfoil,2498,9.5192e-12,7.57624e-07,-0.0561038,0.998425,0,1,8.21196e-12,40759.9,0.985454,0.256053,-0.0758371,0,0.267048,0.98531,1.00062,0,0,0,0
Airfoil,2499,9.5192e-12,7.57624e-07,-0.0561038,0.998425,0,1,8.21196e-12,40759.9,0.985454,0.256053,-0.0758371,-1,1.03504,0.98531,1.00062,0,0,0,0
Airfoil,2500,9.56755e-12,7.60277e-07,-0.0561015,0.998425,0,1,8.25334e-12,40650.7,0.985501,0.257723,-0.0757432,0,0.268623,0.985348,1.00063,0,0,0,0
Airfoil,2501,9.56755e-12,7.60277e-07,-0.0561015,0.998425,0,1,8.25334e-12,40650.7,0.985501,0.257723,-0.0757432,-1,1.03545,0.985348,1.00063,0,0,0,0
Airfoil,2502,9.66223e-12,7.67385e-07,-0.056101,0.998425,0,1,8.33467e-12,40541.8,0.985547,0.259392,-0.0756494,0,0.270199,0.985389,1.00065,0,0,0,0
Airfoil,2503,9.66223e-12,7.67385e-07,-0.056101,0.998425,0,1,8.33467e-12,40541.8,0.985547,0.259392,-0.0756494,-1,1.03586,0.985389,1.00065,0,0,0,0
Airfoil,2504,9.7312e-12,7.71736e-07,-0.0566987,0.998391,0,1,8.39382e-12,40436.4,0.985587,0.261062,-0.0755556,0,0.271776,0.985429,1.00067,0,0,0,0
Airfoil,2505,9.7312e-12,7.71736e-07,-0.0566987,0.998391,0,1,8.39382e-12,40436.4,0.985587,0.261062,-0.0755556,-1,1.03627,0.985429,1.00067,0,0,0,0
Airfoil,2506,9.64119e-12,7.60594e-07,-0.0575518,0.998343,0,1,8.31578e-12,40328.6,0.985629,0.262731,-0.0754598,0,0.273353,0.985478,1.00067,0,0,0,0
Airfoil,2507,9.64119e-12,7.60594e-07,-0.0575518,0.998343,0,1,8.31578e-12,40328.6,0.985629,0.262731,-0.0754598,-1,1.03669,0.985478,1.00067,0,0,0,0
Airfoil,2508,9.58569e-12,7.52787e-07,-0.0578099,0.998328,0,1,8.26738e-12,40212.5,0.985678,0.2644,-0.0753632,0,0.274931,0.98554,1.00067,0,0,0,0
Airfoil,2509,9.58569e-12,7.52787e-07,-0.0578099,0.998328,0,1,8.26738e-12,40212.5,0.985678,0.2644,-0.0753632,-1,1.03711,0.98554,1.00067,0,0,0,0
Airfoil,2510,9.62175e-12,7.53759e-07,-0.0578104,0.998328,0,1,8.29797e-12,40093.7,0.985721,0.26607,-0.0752665,0,0.276511,0.985601,1.00066,0,0,0,0
Airfoil,2511,9.62175e-12,7.53759e-07,-0.0578104,0.998328,0,1,8.29797e-12,40093.7,0.985721,0.26607,-0.0752665,-1,1.03753,0.985601,1.00066,0,0,0,0
Airfoil,2512,9.65753e-12,7.54659e-07,-0.0578104,0.998328,0,1,8.32829e-12,39975.1,0.985762,0.267739,-0.0751698,0,0.278091,0.985664,1.00064,0,0,0,0
Airfoil,2513,9.65753e-12,7.54659e-07,-0.0578104,0.998328,0,1,8.32829e-12,39975.1,0.985762,0.267739,-0.0751698,-1,1.03795,0.985664,1.00064,0,0,0,0
Airfoil,2514,9.6913e-12,7.55357e-07,-0.0578126,0.998328,0,1,8.3569e-12,39857,0.985801,0.269408,-0.0750732,0,0.279673,0.985725,1.00062,0,0,0,0
Airfoil,2515,9.6913e-12,7.55357e-07,-0.0578126,0.998328,0,1,8.3569e-12,39857,0.985801,0.269408,-0.0750732,-1,1.03837,0.985725,1.00062,0,0,0,0
Airfoil,2516,9.73856e-12,7.57337e-07,-0.0578126,0.998328,0,1,8.39714e-12,39739.3,0.985838,0.271078,-0.0749765,0,0.281255,0.985785,1.00059,0,0,0,0
Airfoil,2517,9.73856e-12,7.57337e-07,-0.0578126,0.998328,0,1,8.39714e-12,39739.3,0.985838,0.271078,-0.0749765,-1,1.0388,0.985785,1.00059,0,0,0,0
Airfoil,2518,9.77601e-12,7.58423e-07,-0.0578104,0.998328,0,1,8.42897e-12,39622.4,0.985872,0.272747,-0.0748798,0,0.282839,0.985839,1.00057,0,0,0,0
Airfoil,2519,9.77601e-12,7.58423e-07,-0.0578104,0.998328,0,1,8.42897e-12,39622.4,0.985872,0.272747,-0.0748798,-1,1.03923,0.985839,1.00057,0,0,0,0
Airfoil,2520,9.85233e-12,7.63201e-07,-0.0578104,0.998328,0,1,8.49432e-12,39506.1,0.985906,0.274416,-0.0747832,0,0.284424,0.985892,1.00054,0,0,0,0
Airfoil,2521,9.85233e-12,7.63201e-07,-0.0578104,0.998328,0,1,8.49432e-12,39506.1,0.985906,0.274416,-0.0747832,-1,1.03966,0.985892,1.00054,0,0,0,0
Airfoil,2522,9.9037e-12,7.65711e-07,-0.0578099,0.998328,0,1,8.53823e-12,39390.7,0.985934,0.276085,-0.0746865,0,0.286009,0.985936,1.00052,0,0,0,0
Airfoil,2523,9.9037e-12,7.65711e-07,-0.0578099,0.998328,0,1,8.53823e-12,39390.7,0.985934,0.276085,-0.0746865,-1,1.0401,0.985936,1.00052,0,0,0,0
Airfoil,2524,1.0085e-11,7.80305e-07,-0.0581378,0.998309,0,1,8.69412e-12,39277.7,0.985966,0.277755,-0.0745898,0,0.287596,0.985983,1.0005,0,0,0,0
Airfoil,2525,1.0085e-11,7.80305e-07,-0.0581378,0.998309,0,1,8.69412e-12,39277.7,0.985966,0.277755,-0.0745898,-1,1.04053,0.985983,1.0005,0,0,0,0
Airfoil,2526,9.99831e-12,7.69087e-07,-0.0609096,0.998143,0,1,8.61913e-12,39179.5,0.985978,0.279424,-0.0744921,0,0.289183,0.986011,1.00048,0,0,0,0
Airfoil,2527,9.99831e-12,7.69087e-07,-0.0609096,0.998143,0,1,8.61913e-12,39179.5,0.985978,0.279424,-0.0744921,-1,1.04097,0.986011,1.00048,0,0,0,0
Airfoil,2528,9.40663e-12,7.1072e-07,-0.0633531,0.997991,0,1,8.10865e-12,39063.4,0.986018,0.281093,-0.0743862,0,0.290769,0.986063,1.00046,0,0,0,0
Airfoil,2529,9.40663e-12,7.1072e-07,-0.0633531,0.997991,0,1,8.10865e-12,39063.4,0.986018,0.281093,-0.0743862,-1,1.04142,0.986063,1.00046,0,0,0,0
Airfoil,2530,9.23311e-12,6.91636e-07,-0.0633536,0.997991,0,1,7.95851e-12,38918.1,0.986077,0.282761,-0.0742802,0,0.292355,0.986133,1.00045,0,0,0,0
Airfoil,2531,9.23311e-12,6.91636e-07,-0.0633536,0.997991,0,1,7.95851e-12,38918.1,0.986077,0.282761,-0.0742802,-1,1.04186,0.986133,1.00045,0,0,0,0
Airfoil,2532,9.26988e-12,6.9213e-07,-0.0633536,0.997991,0,1,7.98982e-12,38774.6,0.986111,0.28443,-0.0741743,0,0.293943,0.986179,1.00043,0,0,0,0
Airfoil,2533,9.26988e-12,6.9213e-07,-0.0633536,0.997991,0,1,7.98982e-12,38774.6,0.986111,0.28443,-0.0741743,-1,1.04231,0.986179,1.00043,0,0,0,0
Airfoil,2534,9.22419e-12,6.85087e-07,-0.0633531,0.997991,0,1,7.95e-12,38631.5,0.986155,0.286099,-0.0740684,0,0.295531,0.986234,1.00042,0,0,0,0
Airfoil,2535,9.22419e-12,6.85087e-07,-0.0633531,0.997991,0,1,7.95e-12,38631.5,0.986155,0.286099,-0.0740684,-1,1.04276,0.986234,1.00042,0,0,0,0
Airfoil,2536,9.24676e-12,6.84307e-07,-0.0633531,0.997991,0,1,7.96907e-12,38489.5,0.986191,0.287768,-0.0739624,0,0.297121,0.986282,1.0004,0,0,0,0
Airfoil,2537,9.24676e-12,6.84307e-07,-0.0633531,0.997991,0,1,7.96907e-12,38489.5,0.986191,0.287768,-0.0739624,-1,1.04321,0.986282,1.0004,0,0,0,0
Airfoil,2538,9.25915e-12,6.82644e-07,-0.0633536,0.997991,0,1,7.97936e-12,38348.2,0.986227,0.289436,-0.0738565,0,0.298711,0.98633,1.00039,0,0,0,0
Airfoil,2539,9.25915e-12,6.82644e-07,-0.0633536,0.997991,0,1,7.97936e-12,38348.2,0.986227,0.289436,-0.0738565,-1,1.04366,0.98633,1.00039,0,0,0,0
Airfoil,2540,9.29744e-12,6.83381e-07,-0.0633559,0.997991,0,1,8.012e-12,38207.9,0.98626,0.291105,-0.0737506,0,0.300302,0.986374,1.00037,0,0,0,0
Airfoil,2541,9.29744e-12,6.83381e-07,-0.0633559,0.997991,0,1,8.012e-12,38207.9,0.98626,0.291105,-0.0737506,-1,1.04412,0.986374,1.00037,0,0,0,0
Airfoil,2542,9.35899e-12,6.86283e-07,-0.0633553,0.997991,0,1,8.06468e-12,38068.3,0.986292,0.292774,-0.0736446,0,0.301894,0.986418,1.00036,0,0,0,0
Airfoil,2543,9.35899e-12,6.86283e-07,-0.0633553,0.997991,0,1,8.06468e-12,38068.3,0.986292,0.292774,-0.0736446,-1,1.04458,0.986418,1.00036,0,0,0,0
Airfoil,2544,9.46239e-12,6.93007e-07,-0.0633531,0.997991,0,1,8.15346e-12,37929.6,0.986319,0.294443,-0.0735387,0,0.303487,0.986457,1.00034,0,0,0,0
Airfoil,2545,9.46239e-12,6.93007e-07,-0.0633531,0.997991,0,1,8.15346e-12,37929.6,0.986319,0.294443,-0.0735387,-1,1.04504,0.986457,1.00034,0,0,0,0
Airfoil,2546,9.63889e-12,7.05902e-07,-0.0648132,0.997898,0,1,8.30523e-12,37802.4,0.986344,0.296111,-0.0734328,0,0.305081,0.986493,1.00032,0,0,0,0
Airfoil,2547,9.63889e-12,7.05902e-07,-0.0648132,0.997898,0,1,8.30523e-12,37802.4,0.986344,0.296111,-0.0734328,-1,1.0455,0.986493,1.00032,0,0,0,0
Airfoil,2548,9.27786e-12,6.70571e-07,-0.0693004,0.997596,0,1,7.99395e-12,37691.8,0.986357,0.29778,-0.0733219,0,0.306674,0.986519,1.00031,0,0,0,0
Airfoil,2549,9.27786e-12,6.70571e-07,-0.0693004,0.997596,0,1,7.99395e-12,37691.8,0.986357,0.29778,-0.0733219,-1,1.04597,0.986519,1.00031,0,0,0,0
Airfoil,2550,8.49131e-12,5.98218e-07,-0.0723275,0.997381,0,1,7.31581e-12,37546.2,0.986411,0.299447,-0.073201,0,0.308265,0.98658,1.0003,0,0,0,0
Airfoil,2551,8.49131e-12,5.98218e-07,-0.0723275,0.997381,0,1,7.31581e-12,37546.2,0.986411,0.299447,-0.073201,-1,1.04644,0.98658,1.0003,0,0,0,0
Airfoil,2552,8.28598e-12,5.77269e-07,-0.0723275,0.997381,0,1,7.13837e-12,37362,0.986477,0.301115,-0.0730801,0,0.309856,0.986652,1.00029,0,0,0,0
Airfoil,2553,8.28598e-12,5.77269e-07,-0.0723275,0.997381,0,1,7.13837e-12,37362,0.986477,0.301115,-0.0730801,-1,1.04691,0.986652,1.00029,0,0,0,0
Airfoil,2554,8.28395e-12,5.74082e-07,-0.0723252,0.997381,0,1,7.13625e-12,37180,0.98652,0.302783,-0.0729591,0,0.311449,0.986703,1.00028,0,0,0,0
Airfoil,2555,8.28395e-12,5.74082e-07,-0.0723252,0.997381,0,1,7.13625e-12,37180,0.98652,0.302783,-0.0729591,-1,1.04738,0.986703,1.00028,0,0,0,0
Airfoil,2556,8.21777e-12,5.65495e-07,-0.0723252,0.997381,0,1,7.07882e-12,36998.9,0.986572,0.304451,-0.0728382,0,0.313042,0.986761,1.00026,0,0,0,0
Airfoil,2557,8.21777e-12,5.65495e-07,-0.0723252,0.997381,0,1,7.07882e-12,36998.9,0.986572,0.304451,-0.0728382,-1,1.04785,0.986761,1.00026,0,0,0,0
Airfoil,2558,8.22388e-12,5.63098e-07,-0.0723275,0.997381,0,1,7.08372e-12,36819.5,0.986616,0.306118,-0.0727173,0,0.314637,0.986812,1.00025,0,0,0,0
Airfoil,2559,8.22388e-12,5.63098e-07,-0.0723275,0.997381,0,1,7.08372e-12,36819.5,0.986616,0.306118,-0.0727173,-1,1.04833,0.986812,1.00025,0,0,0,0
Airfoil,2560,8.22472e-12,5.60315e-07,-0.0723275,0.997381,0,1,7.08407e-12,36641.3,0.986661,0.307786,-0.0725963,0,0.316232,0.986864,1.00024,0,0,0,0
Airfoil,2561,8.22472e-12,5.60315e-07,-0.0723275,0.997381,0,1,7.08407e-12,36641.3,0.986661,0.307786,-0.0725963,-1,1.04881,0.986864,1.00024,0,0,0,0
Airfoil,2562,8.25512e-12,5.60061e-07,-0.0723275,0.997381,0,1,7.1099e-12,36464.6,0.986702,0.309454,-0.0724754,0,0.317827,0.986912,1.00023,0,0,0,0
Airfoil,2563,8.25512e-12,5.60061e-07,-0.0723275,0.997381,0,1,7.1099e-12,36464.6,0.986702,0.309454,-0.0724754,-1,1.04929,0.986912,1.00023,0,0,0,0
Airfoil,2564,8.30626e-12,5.61586e-07,-0.0723252,0.997381,0,1,7.15361e-12,36289.1,0.986742,0.311121,-0.0723545,0,0.319424,0.986959,1.00022,0,0,0,0
Airfoil,2565,8.30626e-12,5.61586e-07,-0.0723252,0.997381,0,1,7.15361e-12,36289.1,0.986742,0.311121,-0.0723545,-1,1.04978,0.986959,1.00022,0,0,0,0
Airfoil,2566,8.39738e-12,5.66455e-07,-0.0723252,0.997381,0,1,7.23178e-12,36115.1,0.986779,0.312789,-0.0722335,0,0.321021,0.987002,1.00021,0,0,0,0
Airfoil,2567,8.39738e-12,5.66455e-07,-0.0723252,0.997381,0,1,7.23178e-12,36115.1,0.986779,0.312789,-0.0722335,-1,1.05026,0.987002,1.00021,0,0,0,0
Airfoil,2568,8.54771e-12,5.75882e-07,-0.0736937,0.997281,0,1,7.36093e-12,35953.8,0.986813,0.314457,-0.0721126,0,0.322619,0.987043,1.0002,0,0,0,0
Airfoil,2569,8.54771e-12,5.75882e-07,-0.0736937,0.997281,0,1,7.36093e-12,35953.8,0.986813,0.314457,-0.0721126,-1,1.05075,0.987043,1.0002,0,0,0,0
Airfoil,2570,8.24492e-12,5.48058e-07,-0.0777843,0.99697,0,1,7.09996e-12,35811.2,0.986838,0.316124,-0.0719871,0,0.324217,0.987074,1.00019,0,0,0,0
Airfoil,2571,8.24492e-12,5.48058e-07,-0.0777843,0.99697,0,1,7.09996e-12,35811.2,0.986838,0.316124,-0.0719871,-1,1.05125,0.987074,1.00019,0,0,0,0
Airfoil,2572,7.59218e-12,4.92375e-07,-0.0805082,0.996754,0,1,6.53747e-12,35637.1,0.986896,0.317791,-0.0718525,0,0.325812,0.987134,1.00018,0,0,0,0
Airfoil,2573,7.59218e-12,4.92375e-07,-0.0805082,0.996754,0,1,6.53747e-12,35637.1,0.986896,0.317791,-0.0718525,-1,1.05174,0.987134,1.00018,0,0,0,0
Airfoil,2574,7.42472e-12,4.76077e-07,-0.0805059,0.996754,0,1,6.39283e-12,35427.2,0.986962,0.319457,-0.0717178,0,0.327409,0.987202,1.00017,0,0,0,0
Airfoil,2575,7.42472e-12,4.76077e-07,-0.0805059,0.996754,0,1,6.39283e-12,35427.2,0.986962,0.319457,-0.0717178,-1,1.05223,0.987202,1.00017,0,0,0,0
Airfoil,2576,7.42183e-12,4.73002e-07,-0.0805059,0.996754,0,1,6.39001e-12,35219.7,0.987011,0.321124,-0.0715832,0,0.329006,0.987252,1.00017,0,0,0,0
Airfoil,2577,7.42183e-12,4.73002e-07,-0.0805059,0.996754,0,1,6.39001e-12,35219.7,0.987011,0.321124,-0.0715832,-1,1.05273,0.987252,1.00017,0,0,0,0
Airfoil,2578,7.37127e-12,4.66256e-07,-0.0805082,0.996754,0,1,6.34612e-12,35013.8,0.987066,0.322791,-0.0714486,0,0.330604,0.987309,1.00016,0,0,0,0
Airfoil,2579,7.37127e-12,4.66256e-07,-0.0805082,0.996754,0,1,6.34612e-12,35013.8,0.987066,0.322791,-0.0714486,-1,1.05323,0.987309,1.00016,0,0,0,0
Airfoil,2580,7.37821e-12,4.64044e-07,-0.0805089,0.996754,0,1,6.35177e-12,34809.9,0.987115,0.324457,-0.071314,0,0.332202,0.987359,1.00016,0,0,0,0
Airfoil,2581,7.37821e-12,4.64044e-07,-0.0805089,0.996754,0,1,6.35177e-12,34809.9,0.987115,0.324457,-0.071314,-1,1.05374,0.987359,1.00016,0,0,0,0
Airfoil,2582,7.38647e-12,4.61964e-07,-0.0805089,0.996754,0,1,6.35855e-12,34607.8,0.987165,0.326124,-0.0711794,0,0.333801,0.987411,1.00015,0,0,0,0
Airfoil,2583,7.38647e-12,4.61964e-07,-0.0805089,0.996754,0,1,6.35855e-12,34607.8,0.987165,0.326124,-0.0711794,-1,1.05424,0.987411,1.00015,0,0,0,0
Airfoil,2584,7.40976e-12,4.6109e-07,-0.0805082,0.996754,0,1,6.3783e-12,34407.5,0.987211,0.327791,-0.0710448,0,0.335401,0.987458,1.00015,0,0,0,0
Airfoil,2585,7.40976e-12,4.6109e-07,-0.0805082,0.996754,0,1,6.3783e-12,34407.5,0.987211,0.327791,-0.0710448,-1,1.05475,0.987458,1.00015,0,0,0,0
Airfoil,2586,7.462e-12,4.62411e-07,-0.0805082,0.996754,0,1,6.42295e-12,34209,0.987259,0.329457,-0.0709101,0,0.337002,0.987506,1.00014,0,0,0,0
Airfoil,2587,7.462e-12,4.62411e-07,-0.0805082,0.996754,0,1,6.42295e-12,34209,0.987259,0.329457,-0.0709101,-1,1.05526,0.987506,1.00014,0,0,0,0
Airfoil,2588,7.50852e-12,4.63374e-07,-0.0805082,0.996754,0,1,6.46271e-12,34012.3,0.987301,0.331124,-0.0707755,0,0.338604,0.987548,1.00014,0,0,0,0
Airfoil,2589,7.50852e-12,4.63374e-07,-0.0805082,0.996754,0,1,6.46271e-12,34012.3,0.987301,0.331124,-0.0707755,-1,1.05577,0.987548,1.00014,0,0,0,0
Airfoil,2590,7.65222e-12,4.71442e-07,-0.0809677,0.996717,0,1,6.58609e-12,33821.5,0.987345,0.332791,-0.0706409,0,0.340206,0.987594,1.00014,0,0,0,0
Airfoil,2591,7.65222e-12,4.71442e-07,-0.0809677,0.996717,0,1,6.58609e-12,33821.5,0.987345,0.332791,-0.0706409,-1,1.05629,0.987594,1.00014,0,0,0,0
Airfoil,2592,7.56196e-12,4.61821e-07,-0.0838353,0.99648,0,1,6.50819e-12,33653,0.987378,0.334457,-0.0705048,0,0.341808,0.987628,1.00013,0,0,0,0
Airfoil,2593,7.56196e-12,4.61821e-07,-0.0838353,0.99648,0,1,6.50819e-12,33653,0.987378,0.334457,-0.0705048,-1,1.0568,0.987628,1.00013,0,0,0,0
Airfoil,2594,7.08239e-12,4.23663e-07,-0.0862429,0.996274,0,1,6.09515e-12,33468.5,0.987429,0.336123,-0.0703606,0,0.343408,0.987678,1.00013,0,0,0,0
Airfoil,2595,7.08239e-12,4.23663e-07,-0.0862429,0.996274,0,1,6.09515e-12,33468.5,0.987429,0.336123,-0.0703606,-1,1.05732,0.987678,1.00013,0,0,0,0
Airfoil,2596,6.94589e-12,4.10936e-07,-0.0862429,0.996274,0,1,5.97729e-12,33252.3,0.987493,0.337789,-0.0702164,0,0.34501,0.987741,1.00013,0,0,0,0
Airfoil,2597,6.94589e-12,4.10936e-07,-0.0862429,0.996274,0,1,5.97729e-12,33252.3,0.987493,0.337789,-0.0702164,-1,1.05784,0.987741,1.00013,0,0,0,0
Airfoil,2598,6.96824e-12,4.09906e-07,-0.0862429,0.996274,0,1,5.99624e-12,33038.6,0.98754,0.339455,-0.0700721,0,0.346612,0.987787,1.00013,0,0,0,0
Airfoil,2599,6.96824e-12,4.09906e-07,-0.0862429,0.996274,0,1,5.99624e-12,33038.6,0.98754,0.339455,-0.0700721,-1,1.05837,0.987787,1.00013,0,0,0,0
Airfoil,2600,6.93378e-12,4.04827e-07,-0.0862451,0.996274,0,1,5.96626e-12,32826.7,0.987594,0.341121,-0.0699279,0,0.348214,0.987841,1.00013,0,0,0,0
Airfoil,2601,6.93378e-12,4.04827e-07,-0.0862451,0.996274,0,1,5.96626e-12,32826.7,0.987594,0.341121,-0.0699279,-1,1.05889,0.987841,1.00013,0,0,0,0
Airfoil,2602,6.95328e-12,4.03646e-07,-0.0862451,0.996274,0,1,5.98275e-12,32617,0.987643,0.342787,-0.0697837,0,0.349818,0.987888,1.00013,0,0,0,0
Airfoil,2603,6.95328e-12,4.03646e-07,-0.0862451,0.996274,0,1,5.98275e-12,32617,0.987643,0.342787,-0.0697837,-1,1.05942,0.987888,1.00013,0,0,0,0
Airfoil,2604,6.9675e-12,4.02113e-07,-0.0862429,0.996274,0,1,5.99468e-12,32409.3,0.987693,0.344452,-0.0696395,0,0.351422,0.987937,1.00013,0,0,0,0
Airfoil,2605,6.9675e-12,4.02113e-07,-0.0862429,0.996274,0,1,5.99468e-12,32409.3,0.987693,0.344452,-0.0696395,-1,1.05995,0.987937,1.00013,0,0,0,0
Airfoil,2606,6.99434e-12,4.01505e-07,-0.0862429,0.996274,0,1,6.0175e-12,32203.6,0.987739,0.346118,-0.0694953,0,0.353026,0.987983,1.00013,0,0,0,0
Airfoil,2607,6.99434e-12,4.01505e-07,-0.0862429,0.996274,0,1,6.0175e-12,32203.6,0.987739,0.346118,-0.0694953,-1,1.06048,0.987983,1.00013,0,0,0,0
Airfoil,2608,7.04228e-12,4.02356e-07,-0.0862437,0.996274,0,1,6.05845e-12,31999.9,0.987787,0.347784,-0.0693511,0,0.354631,0.98803,1.00013,0,0,0,0
Airfoil,2609,7.04228e-12,4.02356e-07,-0.0862437,0.996274,0,1,6.05845e-12,31999.9,0.987787,0.347784,-0.0693511,-1,1.06102,0.98803,1.00013,0,0,0,0
Airfoil,2610,7.07678e-12,4.0234e-07,-0.0862437,0.996274,0,1,6.08787e-12,31798.2,0.98783,0.34945,-0.0692069,0,0.356237,0.988073,1.00013,0,0,0,0
Airfoil,2611,7.07678e-12,4.0234e-07,-0.0862437,0.996274,0,1,6.08787e-12,31798.2,0.98783,0.34945,-0.0692069,-1,1.06156,0.988073,1.00013,0,0,0,0
Airfoil,2612,7.1926e-12,4.07848e-07,-0.0862429,0.996274,0,1,6.18722e-12,31598.3,0.987876,0.351116,-0.0690627,0,0.357844,0.988119,1.00013,0,0,0,0
Airfoil,2613,7.1926e-12,4.07848e-07,-0.0862429,0.996274,0,1,6.18722e-12,31598.3,0.987876,0.351116,-0.0690627,-1,1.0621,0.988119,1.00013,0,0,0,0
Airfoil,2614,7.22536e-12,4.0744e-07,-0.087963,0.996124,0,1,6.21517e-12,31417,0.987913,0.352782,-0.0689185,0,0.359451,0.988156,1.00012,0,0,0,0
Airfoil,2615,7.22536e-12,4.0744e-07,-0.087963,0.996124,0,1,6.21517e-12,31417,0.987913,0.352782,-0.0689185,-1,1.06264,0.988156,1.00012,0,0,0,0
Airfoil,2616,6.92776e-12,3.84608e-07,-0.0900484,0.995937,0,1,5.95891e-12,31233.8,0.987958,0.354447,-0.0687685,0,0.361057,0.988201,1.00012,0,0,0,0
Airfoil,2617,6.92776e-12,3.84608e-07,-0.0900484,0.995937,0,1,5.95891e-12,31233.8,0.987958,0.354447,-0.0687685,-1,1.06318,0.988201,1.00012,0,0,0,0
Airfoil,2618,6.77486e-12,3.7174e-07,-0.0904162,0.995904,0,1,5.82706e-12,31027.3,0.988015,0.356112,-0.0686174,0,0.362663,0.988256,1.00013,0,0,0,0
Airfoil,2619,6.77486e-12,3.7174e-07,-0.0904162,0.995904,0,1,5.82706e-12,31027.3,0.988015,0.356112,-0.0686174,-1,1.06373,0.988256,1.00013,0,0,0,0
Airfoil,2620,6.78761e-12,3.70118e-07,-0.0904176,0.995904,0,1,5.83775e-12,30818.1,0.988062,0.357778,-0.0684662,0,0.36427,0.988303,1.00013,0,0,0,0
Airfoil,2621,6.78761e-12,3.70118e-07,-0.0904176,0.995904,0,1,5.83775e-12,30818.1,0.988062,0.357778,-0.0684662,-1,1.06428,0.988303,1.00013,0,0,0,0
Airfoil,2622,6.77733e-12,3.66999e-07,-0.0904154,0.995904,0,1,5.82862e-12,30610.9,0.988112,0.359443,-0.068315,0,0.365877,0.988353,1.00013,0,0,0,0
Airfoil,2623,6.77733e-12,3.66999e-07,-0.0904154,0.995904,0,1,5.82862e-12,30610.9,0.988112,0.359443,-0.068315,-1,1.06483,0.988353,1.00013,0,0,0,0
Airfoil,2624,6.80009e-12,3.66081e-07,-0.0904162,0.995904,0,1,5.84791e-12,30405.9,0.988158,0.361108,-0.0681638,0,0.367485,0.9884,1.00013,0,0,0,0
Airfoil,2625,6.80009e-12,3.66081e-07,-0.0904162,0.995904,0,1,5.84791e-12,30405.9,0.988158,0.361108,-0.0681638,-1,1.06539,0.9884,1.00013,0,0,0,0
Airfoil,2626,6.8208e-12,3.6505e-07,-0.0904162,0.995904,0,1,5.86544e-12,30202.9,0.988205,0.362773,-0.0680126,0,0.369094,0.988447,1.00012,0,0,0,0
Airfoil,2627,6.8208e-12,3.6505e-07,-0.0904162,0.995904,0,1,5.86544e-12,30202.9,0.988205,0.362773,-0.0680126,-1,1.06594,0.988447,1.00012,0,0,0,0
Airfoil,2628,6.85712e-12,3.65043e-07,-0.0904162,0.995904,0,1,5.8964e-12,30001.9,0.98825,0.364439,-0.0678614,0,0.370703,0.988493,1.00012,0,0,0,0
Airfoil,2629,6.85712e-12,3.65043e-07,-0.0904162,0.995904,0,1,5.8964e-12,30001.9,0.98825,0.364439,-0.0678614,-1,1.0665,0.988493,1.00012,0,0,0,0
Airfoil,2630,6.89847e-12,3.6537e-07,-0.0904184,0.995904,0,1,5.93168e-12,29802.9,0.988295,0.366104,-0.0677102,0,0.372313,0.988539,1.00012,0,0,0,0
Airfoil,2631,6.89847e-12,3.6537e-07,-0.0904184,0.995904,0,1,5.93168e-12,29802.9,0.988295,0.366104,-0.0677102,-1,1.06706,0.988539,1.00012,0,0,0,0
Airfoil,2632,6.95431e-12,3.66637e-07,-0.0904162,0.995904,0,1,5.97943e-12,29606,0.988338,0.367769,-0.0675591,0,0.373923,0.988583,1.00012,0,0,0,0
